snapshot_month,model_id,capability_family_id,capability_score_100,coverage_weight,benchmark_count,contributing_benchmark_ids
2026-04,huggingface_agents_llama3_70b,synthesis_reporting,16.9700,0.3434,1,gaia
2026-04,huggingface_agents_llama3_70b,planning_orchestration,16.9700,0.2360,1,gaia
2026-04,huggingface_agents_llama3_70b,tool_use,16.9700,0.1082,1,gaia
2026-04,huggingface_agents_llama3_70b,workflow_execution,16.9700,0.0862,1,gaia
2026-04,huggingface_agents_llama3_70b,computer_use,0.0000,0.0000,0,
2026-04,huggingface_agents_llama3_70b,policy_compliance,16.9700,0.1293,1,gaia
2026-04,huggingface_agents_llama3_70b,technical_execution,0.0000,0.0000,0,
2026-04,ii_agent_gemini_3_pro,research,0.0000,0.0000,0,
2026-04,ii_agent_gemini_3_pro,synthesis_reporting,0.0000,0.0000,0,
2026-04,ii_agent_gemini_3_pro,planning_orchestration,61.8000,0.0559,1,terminal_bench_2
2026-04,ii_agent_gemini_3_pro,tool_use,61.8000,0.0512,1,terminal_bench_2
2026-04,ii_agent_gemini_3_pro,workflow_execution,61.8000,0.0612,1,terminal_bench_2
2026-04,ii_agent_gemini_3_pro,computer_use,61.8000,0.0476,1,terminal_bench_2
2026-04,ii_agent_gemini_3_pro,policy_compliance,61.8000,0.0306,1,terminal_bench_2
2026-04,ii_agent_gemini_3_pro,technical_execution,61.8000,0.3488,1,terminal_bench_2
2026-04,indusagi_coding_agent_gpt_5_3_codex,research,0.0000,0.0000,0,
2026-04,indusagi_coding_agent_gpt_5_3_codex,synthesis_reporting,0.0000,0.0000,0,
2026-04,indusagi_coding_agent_gpt_5_3_codex,planning_orchestration,69.1000,0.0559,1,terminal_bench_2
2026-04,indusagi_coding_agent_gpt_5_3_codex,tool_use,69.1000,0.0512,1,terminal_bench_2
2026-04,indusagi_coding_agent_gpt_5_3_codex,workflow_execution,69.1000,0.0612,1,terminal_bench_2
2026-04,indusagi_coding_agent_gpt_5_3_codex,computer_use,69.1000,0.0476,1,terminal_bench_2
2026-04,indusagi_coding_agent_gpt_5_3_codex,policy_compliance,69.1000,0.0306,1,terminal_bench_2
2026-04,indusagi_coding_agent_gpt_5_3_codex,technical_execution,69.1000,0.3488,1,terminal_bench_2
2026-04,infantagent,research,55.1500,0.2573,1,gaia
2026-04,infantagent,synthesis_reporting,55.1500,0.3434,1,gaia
2026-04,infantagent,planning_orchestration,55.1500,0.2360,1,gaia
2026-04,infantagent,tool_use,55.1500,0.1082,1,gaia
2026-04,infantagent,workflow_execution,55.1500,0.0862,1,gaia
2026-04,infantagent,computer_use,0.0000,0.0000,0,
2026-04,infantagent,policy_compliance,55.1500,0.1293,1,gaia
2026-04,infantagent,technical_execution,0.0000,0.0000,0,
2026-04,infantagent_04_17,research,56.9700,0.2573,1,gaia
2026-04,infantagent_04_17,synthesis_reporting,56.9700,0.3434,1,gaia
2026-04,infantagent_04_17,planning_orchestration,56.9700,0.2360,1,gaia
2026-04,infantagent_04_17,tool_use,56.9700,0.1082,1,gaia
2026-04,infantagent_04_17,workflow_execution,56.9700,0.0862,1,gaia
2026-04,infantagent_04_17,computer_use,0.0000,0.0000,0,
2026-04,infantagent_04_17,policy_compliance,56.9700,0.1293,1,gaia
2026-04,infantagent_04_17,technical_execution,0.0000,0.0000,0,
2026-04,junie_cli_gemini_3_flash,research,0.0000,0.0000,0,
2026-04,junie_cli_gemini_3_flash,synthesis_reporting,0.0000,0.0000,0,
2026-04,junie_cli_gemini_3_flash,planning_orchestration,64.3000,0.0559,1,terminal_bench_2
2026-04,junie_cli_gemini_3_flash,tool_use,64.3000,0.0512,1,terminal_bench_2
2026-04,junie_cli_gemini_3_flash,workflow_execution,64.3000,0.0612,1,terminal_bench_2
2026-04,junie_cli_gemini_3_flash,computer_use,64.3000,0.0476,1,terminal_bench_2
2026-04,junie_cli_gemini_3_flash,policy_compliance,64.3000,0.0306,1,terminal_bench_2
2026-04,junie_cli_gemini_3_flash,technical_execution,64.3000,0.3488,1,terminal_bench_2
2026-04,junie_cli_multiple,research,0.0000,0.0000,0,
2026-04,junie_cli_multiple,synthesis_reporting,0.0000,0.0000,0,
2026-04,junie_cli_multiple,planning_orchestration,71.0000,0.0559,1,terminal_bench_2
2026-04,junie_cli_multiple,tool_use,71.0000,0.0512,1,terminal_bench_2
2026-04,junie_cli_multiple,workflow_execution,71.0000,0.0612,1,terminal_bench_2
2026-04,junie_cli_multiple,computer_use,71.0000,0.0476,1,terminal_bench_2
2026-04,junie_cli_multiple,policy_compliance,71.0000,0.0306,1,terminal_bench_2
2026-04,junie_cli_multiple,technical_execution,71.0000,0.3488,1,terminal_bench_2
2026-04,kkm_agent,research,56.3600,0.2573,1,gaia
2026-04,kkm_agent,synthesis_reporting,56.3600,0.3434,1,gaia
2026-04,kkm_agent,planning_orchestration,56.3600,0.2360,1,gaia
2026-04,kkm_agent,tool_use,56.3600,0.1082,1,gaia
2026-04,kkm_agent,workflow_execution,56.3600,0.0862,1,gaia
2026-04,kkm_agent,computer_use,0.0000,0.0000,0,
2026-04,kkm_agent,policy_compliance,56.3600,0.1293,1,gaia
2026-04,kkm_agent,technical_execution,0.0000,0.0000,0,
2026-04,langfun_agent_2_3,research,79.3900,0.2573,1,gaia
2026-04,langfun_agent_2_3,synthesis_reporting,79.3900,0.3434,1,gaia
2026-04,langfun_agent_2_3,planning_orchestration,79.3900,0.2360,1,gaia
2026-04,langfun_agent_2_3,tool_use,79.3900,0.1082,1,gaia
2026-04,langfun_agent_2_3,workflow_execution,79.3900,0.0862,1,gaia
2026-04,langfun_agent_2_3,computer_use,0.0000,0.0000,0,
2026-04,langfun_agent_2_3,policy_compliance,79.3900,0.1293,1,gaia
2026-04,langfun_agent_2_3,technical_execution,0.0000,0.0000,0,
2026-04,langfun_agent_v2_0,research,54.5500,0.2573,1,gaia
2026-04,langfun_agent_v2_0,synthesis_reporting,54.5500,0.3434,1,gaia
2026-04,langfun_agent_v2_0,planning_orchestration,54.5500,0.2360,1,gaia
2026-04,langfun_agent_v2_0,tool_use,54.5500,0.1082,1,gaia
2026-04,langfun_agent_v2_0,workflow_execution,54.5500,0.0862,1,gaia
2026-04,langfun_agent_v2_0,computer_use,0.0000,0.0000,0,
2026-04,langfun_agent_v2_0,policy_compliance,54.5500,0.1293,1,gaia
2026-04,langfun_agent_v2_0,technical_execution,0.0000,0.0000,0,
2026-04,langfun_agent_v2_1,research,71.5200,0.2573,1,gaia
2026-04,langfun_agent_v2_1,synthesis_reporting,71.5200,0.3434,1,gaia
2026-04,langfun_agent_v2_1,planning_orchestration,71.5200,0.2360,1,gaia
2026-04,langfun_agent_v2_1,tool_use,71.5200,0.1082,1,gaia
2026-04,langfun_agent_v2_1,workflow_execution,71.5200,0.0862,1,gaia
2026-04,langfun_agent_v2_1,computer_use,0.0000,0.0000,0,
2026-04,langfun_agent_v2_1,policy_compliance,71.5200,0.1293,1,gaia
2026-04,langfun_agent_v2_1,technical_execution,0.0000,0.0000,0,
2026-04,langfun_agent_v2_2,research,76.9700,0.2573,1,gaia
2026-04,langfun_agent_v2_2,synthesis_reporting,76.9700,0.3434,1,gaia
2026-04,langfun_agent_v2_2,planning_orchestration,76.9700,0.2360,1,gaia
2026-04,langfun_agent_v2_2,tool_use,76.9700,0.1082,1,gaia
2026-04,langfun_agent_v2_2,workflow_execution,76.9700,0.0862,1,gaia
2026-04,langfun_agent_v2_2,computer_use,0.0000,0.0000,0,
2026-04,langfun_agent_v2_2,policy_compliance,76.9700,0.1293,1,gaia
2026-04,langfun_agent_v2_2,technical_execution,0.0000,0.0000,0,
2026-04,letta_code_claude_opus_4_5,research,0.0000,0.0000,0,
2026-04,letta_code_claude_opus_4_5,synthesis_reporting,0.0000,0.0000,0,
2026-04,letta_code_claude_opus_4_5,planning_orchestration,59.1000,0.0559,1,terminal_bench_2
2026-04,letta_code_claude_opus_4_5,tool_use,59.1000,0.0512,1,terminal_bench_2
2026-04,letta_code_claude_opus_4_5,workflow_execution,59.1000,0.0612,1,terminal_bench_2
2026-04,letta_code_claude_opus_4_5,computer_use,59.1000,0.0476,1,terminal_bench_2
2026-04,letta_code_claude_opus_4_5,policy_compliance,59.1000,0.0306,1,terminal_bench_2
2026-04,letta_code_claude_opus_4_5,technical_execution,59.1000,0.3488,1,terminal_bench_2
2026-04,letta_code_gemini_3_pro,research,0.0000,0.0000,0,
2026-04,letta_code_gemini_3_pro,synthesis_reporting,0.0000,0.0000,0,
2026-04,letta_code_gemini_3_pro,planning_orchestration,56.0000,0.0559,1,terminal_bench_2
2026-04,letta_code_gemini_3_pro,tool_use,56.0000,0.0512,1,terminal_bench_2
2026-04,letta_code_gemini_3_pro,workflow_execution,56.0000,0.0612,1,terminal_bench_2
2026-04,letta_code_gemini_3_pro,computer_use,56.0000,0.0476,1,terminal_bench_2
2026-04,letta_code_gemini_3_pro,policy_compliance,56.0000,0.0306,1,terminal_bench_2
2026-04,letta_code_gemini_3_pro,technical_execution,56.0000,0.3488,1,terminal_bench_2
2026-04,letta_code_gpt_5_1_codex,research,0.0000,0.0000,0,
2026-04,letta_code_gpt_5_1_codex,synthesis_reporting,0.0000,0.0000,0,
2026-04,letta_code_gpt_5_1_codex,planning_orchestration,53.5000,0.0559,1,terminal_bench_2
2026-04,letta_code_gpt_5_1_codex,tool_use,53.5000,0.0512,1,terminal_bench_2
2026-04,letta_code_gpt_5_1_codex,workflow_execution,53.5000,0.0612,1,terminal_bench_2
2026-04,letta_code_gpt_5_1_codex,computer_use,53.5000,0.0476,1,terminal_bench_2
2026-04,letta_code_gpt_5_1_codex,policy_compliance,53.5000,0.0306,1,terminal_bench_2
2026-04,letta_code_gpt_5_1_codex,technical_execution,53.5000,0.3488,1,terminal_bench_2
2026-04,lrc_huawei,research,40.6100,0.2573,1,gaia
2026-04,lrc_huawei,synthesis_reporting,40.6100,0.3434,1,gaia
2026-04,lrc_huawei,planning_orchestration,40.6100,0.2360,1,gaia
2026-04,lrc_huawei,tool_use,40.6100,0.1082,1,gaia
2026-04,lrc_huawei,workflow_execution,40.6100,0.0862,1,gaia
2026-04,lrc_huawei,computer_use,0.0000,0.0000,0,
2026-04,lrc_huawei,policy_compliance,40.6100,0.1293,1,gaia
2026-04,lrc_huawei,technical_execution,0.0000,0.0000,0,
2026-04,magentic_1,research,36.9700,0.2573,1,gaia
2026-04,magentic_1,synthesis_reporting,36.9700,0.3434,1,gaia
2026-04,magentic_1,planning_orchestration,36.9700,0.2360,1,gaia
2026-04,magentic_1,tool_use,36.9700,0.1082,1,gaia
2026-04,magentic_1,workflow_execution,36.9700,0.0862,1,gaia
2026-04,magentic_1,computer_use,0.0000,0.0000,0,
2026-04,magentic_1,policy_compliance,36.9700,0.1293,1,gaia
2026-04,magentic_1,technical_execution,0.0000,0.0000,0,
2026-04,magentic_1_o1,research,46.0600,0.2573,1,gaia
2026-04,magentic_1_o1,synthesis_reporting,46.0600,0.3434,1,gaia
2026-04,magentic_1_o1,planning_orchestration,46.0600,0.2360,1,gaia
2026-04,magentic_1_o1,tool_use,46.0600,0.1082,1,gaia
2026-04,magentic_1_o1,workflow_execution,46.0600,0.0862,1,gaia
2026-04,magentic_1_o1,computer_use,0.0000,0.0000,0,
2026-04,magentic_1_o1,policy_compliance,46.0600,0.1293,1,gaia
2026-04,magentic_1_o1,technical_execution,0.0000,0.0000,0,
2026-04,masteragent,research,99.3900,0.2573,1,gaia
2026-04,masteragent,synthesis_reporting,99.3900,0.3434,1,gaia
2026-04,masteragent,planning_orchestration,99.3900,0.2360,1,gaia
2026-04,masteragent,tool_use,99.3900,0.1082,1,gaia
2026-04,masteragent,workflow_execution,99.3900,0.0862,1,gaia
2026-04,masteragent,computer_use,0.0000,0.0000,0,
2026-04,masteragent,policy_compliance,99.3900,0.1293,1,gaia
2026-04,masteragent,technical_execution,0.0000,0.0000,0,
2026-04,masteragent20250510,research,99.3900,0.2573,1,gaia
2026-04,masteragent20250510,synthesis_reporting,99.3900,0.3434,1,gaia
2026-04,masteragent20250510,planning_orchestration,99.3900,0.2360,1,gaia
2026-04,masteragent20250510,tool_use,99.3900,0.1082,1,gaia
2026-04,masteragent20250510,workflow_execution,99.3900,0.0862,1,gaia
2026-04,masteragent20250510,computer_use,0.0000,0.0000,0,
2026-04,masteragent20250510,policy_compliance,99.3900,0.1293,1,gaia
2026-04,masteragent20250510,technical_execution,0.0000,0.0000,0,
2026-04,maya_v2_claude_4_5_sonnet,research,0.0000,0.0000,0,
2026-04,maya_v2_claude_4_5_sonnet,synthesis_reporting,0.0000,0.0000,0,
2026-04,maya_v2_claude_4_5_sonnet,planning_orchestration,42.7000,0.0559,1,terminal_bench_2
2026-04,maya_v2_claude_4_5_sonnet,tool_use,42.7000,0.0512,1,terminal_bench_2
2026-04,maya_v2_claude_4_5_sonnet,workflow_execution,42.7000,0.0612,1,terminal_bench_2
2026-04,maya_v2_claude_4_5_sonnet,computer_use,42.7000,0.0476,1,terminal_bench_2
2026-04,maya_v2_claude_4_5_sonnet,policy_compliance,42.7000,0.0306,1,terminal_bench_2
2026-04,maya_v2_claude_4_5_sonnet,technical_execution,42.7000,0.3488,1,terminal_bench_2
2026-04,maya_v2_claude_4_6_opus,research,0.0000,0.0000,0,
2026-04,maya_v2_claude_4_6_opus,synthesis_reporting,0.0000,0.0000,0,
2026-04,maya_v2_claude_4_6_opus,planning_orchestration,72.1000,0.0559,1,terminal_bench_2
2026-04,maya_v2_claude_4_6_opus,tool_use,72.1000,0.0512,1,terminal_bench_2
2026-04,maya_v2_claude_4_6_opus,workflow_execution,72.1000,0.0612,1,terminal_bench_2
2026-04,maya_v2_claude_4_6_opus,computer_use,72.1000,0.0476,1,terminal_bench_2
2026-04,maya_v2_claude_4_6_opus,policy_compliance,72.1000,0.0306,1,terminal_bench_2
2026-04,maya_v2_claude_4_6_opus,technical_execution,72.1000,0.3488,1,terminal_bench_2
2026-04,mini_swe_agent_claude_haiku_4_5,research,0.0000,0.0000,0,
2026-04,mini_swe_agent_claude_haiku_4_5,synthesis_reporting,0.0000,0.0000,0,
2026-04,mini_swe_agent_claude_haiku_4_5,planning_orchestration,29.8000,0.0559,1,terminal_bench_2
2026-04,mini_swe_agent_claude_haiku_4_5,tool_use,29.8000,0.0512,1,terminal_bench_2
2026-04,mini_swe_agent_claude_haiku_4_5,workflow_execution,29.8000,0.0612,1,terminal_bench_2
2026-04,mini_swe_agent_claude_haiku_4_5,computer_use,29.8000,0.0476,1,terminal_bench_2
2026-04,mini_swe_agent_claude_haiku_4_5,policy_compliance,29.8000,0.0306,1,terminal_bench_2
2026-04,mini_swe_agent_claude_haiku_4_5,technical_execution,29.8000,0.3488,1,terminal_bench_2
2026-04,mini_swe_agent_claude_opus_4_1,research,0.0000,0.0000,0,
2026-04,mini_swe_agent_claude_opus_4_1,synthesis_reporting,0.0000,0.0000,0,
2026-04,mini_swe_agent_claude_opus_4_1,planning_orchestration,35.1000,0.0559,1,terminal_bench_2
2026-04,mini_swe_agent_claude_opus_4_1,tool_use,35.1000,0.0512,1,terminal_bench_2
2026-04,mini_swe_agent_claude_opus_4_1,workflow_execution,35.1000,0.0612,1,terminal_bench_2
2026-04,mini_swe_agent_claude_opus_4_1,computer_use,35.1000,0.0476,1,terminal_bench_2
2026-04,mini_swe_agent_claude_opus_4_1,policy_compliance,35.1000,0.0306,1,terminal_bench_2
2026-04,mini_swe_agent_claude_opus_4_1,technical_execution,35.1000,0.3488,1,terminal_bench_2
2026-04,mini_swe_agent_claude_sonnet_4_5,research,0.0000,0.0000,0,
2026-04,mini_swe_agent_claude_sonnet_4_5,synthesis_reporting,0.0000,0.0000,0,
2026-04,mini_swe_agent_claude_sonnet_4_5,planning_orchestration,42.5000,0.0559,1,terminal_bench_2
2026-04,mini_swe_agent_claude_sonnet_4_5,tool_use,42.5000,0.0512,1,terminal_bench_2
2026-04,mini_swe_agent_claude_sonnet_4_5,workflow_execution,42.5000,0.0612,1,terminal_bench_2
2026-04,mini_swe_agent_claude_sonnet_4_5,computer_use,42.5000,0.0476,1,terminal_bench_2
2026-04,mini_swe_agent_claude_sonnet_4_5,policy_compliance,42.5000,0.0306,1,terminal_bench_2
2026-04,mini_swe_agent_claude_sonnet_4_5,technical_execution,42.5000,0.3488,1,terminal_bench_2
2026-04,mini_swe_agent_gemini_2_5_flash,research,0.0000,0.0000,0,
2026-04,mini_swe_agent_gemini_2_5_flash,synthesis_reporting,0.0000,0.0000,0,
2026-04,mini_swe_agent_gemini_2_5_flash,planning_orchestration,17.1000,0.0559,1,terminal_bench_2
2026-04,mini_swe_agent_gemini_2_5_flash,tool_use,17.1000,0.0512,1,terminal_bench_2
2026-04,mini_swe_agent_gemini_2_5_flash,workflow_execution,17.1000,0.0612,1,terminal_bench_2
2026-04,mini_swe_agent_gemini_2_5_flash,computer_use,17.1000,0.0476,1,terminal_bench_2
2026-04,mini_swe_agent_gemini_2_5_flash,policy_compliance,17.1000,0.0306,1,terminal_bench_2
2026-04,mini_swe_agent_gemini_2_5_flash,technical_execution,17.1000,0.3488,1,terminal_bench_2
2026-04,mini_swe_agent_gemini_2_5_pro,research,0.0000,0.0000,0,
2026-04,mini_swe_agent_gemini_2_5_pro,synthesis_reporting,0.0000,0.0000,0,
2026-04,mini_swe_agent_gemini_2_5_pro,planning_orchestration,26.1000,0.0559,1,terminal_bench_2
2026-04,mini_swe_agent_gemini_2_5_pro,tool_use,26.1000,0.0512,1,terminal_bench_2
2026-04,mini_swe_agent_gemini_2_5_pro,workflow_execution,26.1000,0.0612,1,terminal_bench_2
2026-04,mini_swe_agent_gemini_2_5_pro,computer_use,26.1000,0.0476,1,terminal_bench_2
2026-04,mini_swe_agent_gemini_2_5_pro,policy_compliance,26.1000,0.0306,1,terminal_bench_2
2026-04,mini_swe_agent_gemini_2_5_pro,technical_execution,26.1000,0.3488,1,terminal_bench_2
2026-04,mini_swe_agent_gpt_5,research,0.0000,0.0000,0,
2026-04,mini_swe_agent_gpt_5,synthesis_reporting,0.0000,0.0000,0,
2026-04,mini_swe_agent_gpt_5,planning_orchestration,33.9000,0.0559,1,terminal_bench_2
2026-04,mini_swe_agent_gpt_5,tool_use,33.9000,0.0512,1,terminal_bench_2
2026-04,mini_swe_agent_gpt_5,workflow_execution,33.9000,0.0612,1,terminal_bench_2
2026-04,mini_swe_agent_gpt_5,computer_use,33.9000,0.0476,1,terminal_bench_2
2026-04,mini_swe_agent_gpt_5,policy_compliance,33.9000,0.0306,1,terminal_bench_2
2026-04,mini_swe_agent_gpt_5,technical_execution,33.9000,0.3488,1,terminal_bench_2
2026-04,mini_swe_agent_gpt_5_codex,research,0.0000,0.0000,0,
2026-04,mini_swe_agent_gpt_5_codex,synthesis_reporting,0.0000,0.0000,0,
2026-04,mini_swe_agent_gpt_5_codex,planning_orchestration,41.3000,0.0559,1,terminal_bench_2
2026-04,mini_swe_agent_gpt_5_codex,tool_use,41.3000,0.0512,1,terminal_bench_2
2026-04,mini_swe_agent_gpt_5_codex,workflow_execution,41.3000,0.0612,1,terminal_bench_2
2026-04,mini_swe_agent_gpt_5_codex,computer_use,41.3000,0.0476,1,terminal_bench_2
2026-04,mini_swe_agent_gpt_5_codex,policy_compliance,41.3000,0.0306,1,terminal_bench_2
2026-04,mini_swe_agent_gpt_5_codex,technical_execution,41.3000,0.3488,1,terminal_bench_2
2026-04,mini_swe_agent_gpt_5_mini,research,0.0000,0.0000,0,
2026-04,mini_swe_agent_gpt_5_mini,synthesis_reporting,0.0000,0.0000,0,
2026-04,mini_swe_agent_gpt_5_mini,planning_orchestration,22.2000,0.0559,1,terminal_bench_2
2026-04,mini_swe_agent_gpt_5_mini,tool_use,22.2000,0.0512,1,terminal_bench_2
2026-04,mini_swe_agent_gpt_5_mini,workflow_execution,22.2000,0.0612,1,terminal_bench_2
2026-04,mini_swe_agent_gpt_5_mini,computer_use,22.2000,0.0476,1,terminal_bench_2
2026-04,mini_swe_agent_gpt_5_mini,policy_compliance,22.2000,0.0306,1,terminal_bench_2
2026-04,mini_swe_agent_gpt_5_mini,technical_execution,22.2000,0.3488,1,terminal_bench_2
2026-04,mini_swe_agent_gpt_5_nano,research,0.0000,0.0000,0,
2026-04,mini_swe_agent_gpt_5_nano,synthesis_reporting,0.0000,0.0000,0,
2026-04,mini_swe_agent_gpt_5_nano,planning_orchestration,7.0000,0.0559,1,terminal_bench_2
2026-04,mini_swe_agent_gpt_5_nano,tool_use,7.0000,0.0512,1,terminal_bench_2
2026-04,mini_swe_agent_gpt_5_nano,workflow_execution,7.0000,0.0612,1,terminal_bench_2
2026-04,mini_swe_agent_gpt_5_nano,computer_use,7.0000,0.0476,1,terminal_bench_2
2026-04,mini_swe_agent_gpt_5_nano,policy_compliance,7.0000,0.0306,1,terminal_bench_2
2026-04,mini_swe_agent_gpt_5_nano,technical_execution,7.0000,0.3488,1,terminal_bench_2
2026-04,mini_swe_agent_gpt_oss_120b,research,0.0000,0.0000,0,
2026-04,mini_swe_agent_gpt_oss_120b,synthesis_reporting,0.0000,0.0000,0,
2026-04,mini_swe_agent_gpt_oss_120b,planning_orchestration,14.2000,0.0559,1,terminal_bench_2
2026-04,mini_swe_agent_gpt_oss_120b,tool_use,14.2000,0.0512,1,terminal_bench_2
2026-04,mini_swe_agent_gpt_oss_120b,workflow_execution,14.2000,0.0612,1,terminal_bench_2
2026-04,mini_swe_agent_gpt_oss_120b,computer_use,14.2000,0.0476,1,terminal_bench_2
2026-04,mini_swe_agent_gpt_oss_120b,policy_compliance,14.2000,0.0306,1,terminal_bench_2
2026-04,mini_swe_agent_gpt_oss_120b,technical_execution,14.2000,0.3488,1,terminal_bench_2
2026-04,mini_swe_agent_gpt_oss_20b,research,0.0000,0.0000,0,
2026-04,mini_swe_agent_gpt_oss_20b,synthesis_reporting,0.0000,0.0000,0,
2026-04,mini_swe_agent_gpt_oss_20b,planning_orchestration,3.4000,0.0559,1,terminal_bench_2
2026-04,mini_swe_agent_gpt_oss_20b,tool_use,3.4000,0.0512,1,terminal_bench_2
2026-04,mini_swe_agent_gpt_oss_20b,workflow_execution,3.4000,0.0612,1,terminal_bench_2
2026-04,mini_swe_agent_gpt_oss_20b,computer_use,3.4000,0.0476,1,terminal_bench_2
2026-04,mini_swe_agent_gpt_oss_20b,policy_compliance,3.4000,0.0306,1,terminal_bench_2
2026-04,mini_swe_agent_gpt_oss_20b,technical_execution,3.4000,0.3488,1,terminal_bench_2
2026-04,mini_swe_agent_grok_4,research,0.0000,0.0000,0,
2026-04,mini_swe_agent_grok_4,synthesis_reporting,0.0000,0.0000,0,
2026-04,mini_swe_agent_grok_4,planning_orchestration,25.4000,0.0559,1,terminal_bench_2
2026-04,mini_swe_agent_grok_4,tool_use,25.4000,0.0512,1,terminal_bench_2
2026-04,mini_swe_agent_grok_4,workflow_execution,25.4000,0.0612,1,terminal_bench_2
2026-04,mini_swe_agent_grok_4,computer_use,25.4000,0.0476,1,terminal_bench_2
2026-04,mini_swe_agent_grok_4,policy_compliance,25.4000,0.0306,1,terminal_bench_2
2026-04,mini_swe_agent_grok_4,technical_execution,25.4000,0.3488,1,terminal_bench_2
2026-04,mini_swe_agent_grok_code_fast_1,research,0.0000,0.0000,0,
2026-04,mini_swe_agent_grok_code_fast_1,synthesis_reporting,0.0000,0.0000,0,
2026-04,mini_swe_agent_grok_code_fast_1,planning_orchestration,25.8000,0.0559,1,terminal_bench_2
2026-04,mini_swe_agent_grok_code_fast_1,tool_use,25.8000,0.0512,1,terminal_bench_2
2026-04,mini_swe_agent_grok_code_fast_1,workflow_execution,25.8000,0.0612,1,terminal_bench_2
2026-04,mini_swe_agent_grok_code_fast_1,computer_use,25.8000,0.0476,1,terminal_bench_2
2026-04,mini_swe_agent_grok_code_fast_1,policy_compliance,25.8000,0.0306,1,terminal_bench_2
2026-04,mini_swe_agent_grok_code_fast_1,technical_execution,25.8000,0.3488,1,terminal_bench_2
2026-04,model_e0d7c8ae1a,research,0.0000,0.2573,1,gaia
2026-04,model_e0d7c8ae1a,synthesis_reporting,0.0000,0.3434,1,gaia
2026-04,model_e0d7c8ae1a,planning_orchestration,0.0000,0.2360,1,gaia
2026-04,model_e0d7c8ae1a,tool_use,0.0000,0.1082,1,gaia
2026-04,model_e0d7c8ae1a,workflow_execution,0.0000,0.0862,1,gaia
2026-04,model_e0d7c8ae1a,computer_use,0.0000,0.0000,0,
2026-04,model_e0d7c8ae1a,policy_compliance,0.0000,0.1293,1,gaia
2026-04,model_e0d7c8ae1a,technical_execution,0.0000,0.0000,0,
2026-04,multi_agent_experiment_v0_1_powered_by_autogen,research,39.3900,0.2573,1,gaia
2026-04,multi_agent_experiment_v0_1_powered_by_autogen,synthesis_reporting,39.3900,0.3434,1,gaia
2026-04,multi_agent_experiment_v0_1_powered_by_autogen,planning_orchestration,39.3900,0.2360,1,gaia
2026-04,multi_agent_experiment_v0_1_powered_by_autogen,tool_use,39.3900,0.1082,1,gaia
2026-04,multi_agent_experiment_v0_1_powered_by_autogen,workflow_execution,39.3900,0.0862,1,gaia
2026-04,multi_agent_experiment_v0_1_powered_by_autogen,computer_use,0.0000,0.0000,0,
2026-04,multi_agent_experiment_v0_1_powered_by_autogen,policy_compliance,39.3900,0.1293,1,gaia
2026-04,multi_agent_experiment_v0_1_powered_by_autogen,technical_execution,0.0000,0.0000,0,
2026-04,mux_claude_opus_4_5,research,0.0000,0.0000,0,
2026-04,mux_claude_opus_4_5,synthesis_reporting,0.0000,0.0000,0,
2026-04,mux_claude_opus_4_5,planning_orchestration,58.4000,0.0559,1,terminal_bench_2
2026-04,mux_claude_opus_4_5,tool_use,58.4000,0.0512,1,terminal_bench_2
2026-04,mux_claude_opus_4_5,workflow_execution,58.4000,0.0612,1,terminal_bench_2
2026-04,mux_claude_opus_4_5,computer_use,58.4000,0.0476,1,terminal_bench_2
2026-04,mux_claude_opus_4_5,policy_compliance,58.4000,0.0306,1,terminal_bench_2
2026-04,mux_claude_opus_4_5,technical_execution,58.4000,0.3488,1,terminal_bench_2
2026-04,mux_claude_opus_4_6,research,0.0000,0.0000,0,
2026-04,mux_claude_opus_4_6,synthesis_reporting,0.0000,0.0000,0,
2026-04,mux_claude_opus_4_6,planning_orchestration,66.5000,0.0559,1,terminal_bench_2
2026-04,mux_claude_opus_4_6,tool_use,66.5000,0.0512,1,terminal_bench_2
2026-04,mux_claude_opus_4_6,workflow_execution,66.5000,0.0612,1,terminal_bench_2
2026-04,mux_claude_opus_4_6,computer_use,66.5000,0.0476,1,terminal_bench_2
2026-04,mux_claude_opus_4_6,policy_compliance,66.5000,0.0306,1,terminal_bench_2
2026-04,mux_claude_opus_4_6,technical_execution,66.5000,0.3488,1,terminal_bench_2
2026-04,mux_gpt_5_2,research,0.0000,0.0000,0,
2026-04,mux_gpt_5_2,synthesis_reporting,0.0000,0.0000,0,
2026-04,mux_gpt_5_2,planning_orchestration,60.7000,0.0559,1,terminal_bench_2
2026-04,mux_gpt_5_2,tool_use,60.7000,0.0512,1,terminal_bench_2
2026-04,mux_gpt_5_2,workflow_execution,60.7000,0.0612,1,terminal_bench_2
2026-04,mux_gpt_5_2,computer_use,60.7000,0.0476,1,terminal_bench_2
2026-04,mux_gpt_5_2,policy_compliance,60.7000,0.0306,1,terminal_bench_2
2026-04,mux_gpt_5_2,technical_execution,60.7000,0.3488,1,terminal_bench_2
2026-04,mux_gpt_5_3_codex,research,0.0000,0.0000,0,
2026-04,mux_gpt_5_3_codex,synthesis_reporting,0.0000,0.0000,0,
2026-04,mux_gpt_5_3_codex,planning_orchestration,74.6000,0.0559,1,terminal_bench_2
2026-04,mux_gpt_5_3_codex,tool_use,74.6000,0.0512,1,terminal_bench_2
